"product_index";"product_name";"product_tag";"product_kcal";"product_protein";"product_Na";"product_Ka";"product_P";"product_carbohydrate";"product_protein_range"
1760;"朝鮮醬";"調味料及香辛料類";105.289;1.646;1501.63;126.7;137.46;19.6501;0
1761;"無蛋沙拉醬";"調味料及香辛料類";475.304;1.774;549.4;9.07;11.67;19.0076;0
1762;"黃芥茉醬";"調味料及香辛料類";73.9949;4.134;1153.86;133.742;104.498;6.2053;0
1763;"黃耆水";"調味料及香辛料類";15.6148;0.889;1.988;75.008;43.858;2.9303;0
1764;"黃耆片";"調味料及香辛料類";320.51;14.93;16.289;797.099;351.544;68.725;0
1765;"黑豆油膏";"調味料及香辛料類";145.424;7.844;3009.91;336.214;82.655;28.6055;0
1766;"黑豆醬油";"調味料及香辛料類";113.118;7.5103;4076.81;343.079;94.8273;20.5818;0
1767;"黑芝麻麵包醬";"調味料及香辛料類";661.346;10.628;107.392;250.385;347.419;27.0002;2
1768;"黑胡椒粉";"調味料及香辛料類";371.762;11.58;6.99;1279.64;182.03;67.67;0
1769;"椰子粉";"調味料及香辛料類";629.239;7.1825;28.7;716.675;217.178;27.8118;0
1770;"椰漿";"調味料及香辛料類";205.728;1.065;23.474;183.201;56.292;0.0;0
1771;"義式乳酪醬";"調味料及香辛料類";213.949;8.796;402.855;117.237;307.142;6.9197;0
1772;"葡萄果醬";"調味料及香辛料類";258.623;0.02;51.8;12.0;34.6;60.9;0
1773;"壽司醋";"調味料及香辛料類";179.322;0.0;2159.24;14.72;0.0;45.1692;0
1774;"綠胡椒粒";"調味料及香辛料類";378.589;11.272;1178.84;57.119;37.223;68.3661;0
1775;"蒜味豆豉醬";"調味料及香辛料類";267.633;9.49;3150.43;380.16;156.25;19.7006;0
1776;"蒜粉";"調味料及香辛料類";331.504;18.146;73.81;1183.75;471.79;71.8663;0
1777;"蒜蓉醬";"調味料及香辛料類";279.357;4.22;816.6;219.59;82.06;21.2456;0
1778;"蒜頭酥";"調味料及香辛料類";448.4;11.681;32.477;807.329;264.378;61.242;0
1779;"蒸肉粉(五香)";"調味料及香辛料類";347.495;10.28;1211.28;555.31;127.73;74.7684;0
1780;"辣豆瓣醬";"調味料及香辛料類";99.6458;4.52;4379.76;354.21;86.58;13.086;0
1781;"辣椒粉";"調味料及香辛料類";387.341;14.71;11.98;2179.02;383.64;59.1109;0
1782;"辣椒醬";"調味料及香辛料類";82.006;2.605;4948.41;226.1;83.495;11.5271;0
1783;"辣蒜蓉醬";"調味料及香辛料類";77.8846;2.32;5043.13;259.89;52.86;7.8215;0
1784;"酵母粉";"調味料及香辛料類";345.687;46.29;140.4;1770.0;1476.6;40.39;0
1785;"熱狗粉";"調味料及香辛料類";352.615;8.35;315.13;191.39;172.15;78.4296;0
1786;"蔥醬";"調味料及香辛料類";147.525;2.231;1122.02;151.385;41.871;19.5294;0
1787;"蝦油";"調味料及香辛料類";55.8522;7.362;8411.39;272.164;8.6075;6.4413;0
1788;"蝦醬";"調味料及香辛料類";98.8877;19.59;10131.5;406.01;442.26;1.3286;0
1789;"糖粉";"調味料及香辛料類";395.877;0.038;1.202;2.953;0.0;99.2826;0
1790;"糖醋醬";"調味料及香辛料類";129.792;1.86;1857.95;192.57;38.27;25.0673;0
1791;"蕃茄義大利麵醬";"調味料及香辛料類";69.8468;3.158;767.842;217.046;24.414;8.8751;0
1792;"蕃茄醬";"調味料及香辛料類";112.97;1.61;1116.22;392.05;49.0;26.699;0
1793;"薄鹽黑豆醬油膏";"調味料及香辛料類";123.665;7.62;2964.49;366.08;122.71;23.3376;0
1794;"薄鹽醬油(低鈉)";"調味料及香辛料類";77.0304;7.44;3508.26;372.3;137.14;11.9069;0
1795;"薄鹽醬油(低鈉高鉀)";"調味料及香辛料類";56.1191;6.47;3259.87;2676.42;158.43;7.6169;0
1796;"薑粉";"調味料及香辛料類";332.501;10.392;2848.55;19049.4;177.752;70.5409;0
1797;"薑蓉醬";"調味料及香辛料類";64.1662;1.0;645.72;198.8;21.73;9.3808;0
1798;"鮮味露";"調味料及香辛料類";74.6564;20.11;7803.2;407.17;22.8;0.0;0
1799;"鮮雞精";"調味料及香辛料類";265.188;10.83;17521.6;114.02;131.6;33.2604;0
1800;"薏仁醋";"調味料及香辛料類";12.9962;0.0;183.35;19.38;17.2;3.2736;2
1801;"薏仁醬油";"調味料及香辛料類";83.1152;9.32;4774.09;446.63;225.49;11.5454;2
1802;"醬油";"調味料及香辛料類";89.5951;7.785;4997.46;390.055;123.485;14.7242;0
1803;"醬油膏";"調味料及香辛料類";102.809;6.82;4050.0;327.37;110.84;19.0249;0
1804;"羅勒片";"調味料及香辛料類";289.145;23.265;26.182;2359.62;571.477;46.1465;0
1805;"糯米醋";"調味料及香辛料類";16.6859;0.12;81.49;17.7;2.26;4.0821;0
1806;"蘑菇醬";"調味料及香辛料類";57.6807;1.49;355.357;90.48;22.35;7.6579;0
1807;"蠔油";"調味料及香辛料類";155.014;6.47;5846.55;173.58;30.29;32.2353;0
1808;"小芋頭(山芋)";"澱粉類";103.118;2.521;3.4301;616.264;87.3169;19.0626;0
1809;"小馬鈴薯(珍珠馬鈴薯)";"澱粉類";59.4809;1.748;7.092;424.459;52.3189;12.7782;0
1810;"山藥(二刺)";"澱粉類";89.1922;2.732;2.1022;552.116;45.1515;18.8787;0
1811;"山藥(大汕1號)";"澱粉類";79.951;2.407;4.0621;543.602;39.8722;16.9691;0
1812;"山藥(大汕3號)";"澱粉類";72.683;2.649;2.085;579.564;44.5166;14.965;0
1813;"山藥(大刺)";"澱粉類";84.6262;3.523;7.674;573.359;95.1146;17.0539;0
1814;"山藥(中國長品)";"澱粉類";74.1359;2.452;0.8894;587.563;39.2584;15.479;0
1815;"山藥(台農1號)";"澱粉類";93.3841;2.595;0.8051;427.014;42.7185;19.9388;0
1816;"山藥(台農2號)";"澱粉類";94.8985;3.207;14.2629;609.291;48.269;19.8694;0
1817;"山藥(平均值)";"澱粉類";87.0754;2.8716;4.0426;552.753;49.5115;18.1911;0
1818;"山藥(白皮削)";"澱粉類";75.0452;2.465;2.4332;592.153;45.8049;15.6961;0
1819;"山藥(尖石原生種)";"澱粉類";64.6657;3.14;2.8681;591.227;47.5948;12.4121;0
1820;"山藥(宜蘭原生種)";"澱粉類";140.174;4.796;3.7645;584.543;57.749;29.0937;0
1821;"山藥(花蓮3號)";"澱粉類";93.3366;1.693;5.62;437.101;46.23;20.8666;0
1822;"山藥(青森)";"澱粉類";93.6043;2.607;3.6179;566.427;43.8033;19.8732;0
1823;"山藥(高田)";"澱粉類";71.0372;3.116;3.5835;524.108;55.0297;14.0043;0
1824;"木薯粉";"澱粉類";361.669;0.076;0.783;26.55;6.7624;87.3207;0
1825;"甘藷粉";"澱粉類";367.352;0.05;7.4;17.03;4.6;88.75;0
1826;"甘藷條";"澱粉類";186.363;1.772;67.17;383.91;45.13;27.7669;0
1827;"甘藷蜜餞";"澱粉類";344.219;0.92;163.0;160.0;22.0;84.34;0
1828;"有機豆薯";"澱粉類";23.96;0.694;1.4937;115.811;10.5309;5.0858;0
1829;"西谷米";"澱粉類";370.989;0.1;14.02;17.48;7.655;89.7479;0
1830;"冷凍芋頭塊";"澱粉類";147.181;2.2;15.0;490.0;68.0;24.9;0
1831;"芋(平均值)";"澱粉類";117.297;2.1063;3.5916;500.353;73.9945;24.5114;0
1832;"芋心地瓜";"澱粉類";122.315;1.055;87.0161;271.778;44.854;28.4558;0
1833;"芋頭";"澱粉類";127.75;2.5;5.0;500.0;64.0;26.4;0
1834;"芋頭粉";"澱粉類";330.664;0.102;34.347;5.231;2.7745;83.0813;0
1835;"豆薯";"澱粉類";35.1728;0.745;5.376;103.939;18.6787;7.6779;0
1836;"油炸脫水甘藷";"澱粉類";520.655;2.27;305.0;790.0;119.0;61.23;0
1837;"泡水蓮藕";"澱粉類";50.2206;1.088;28.5148;182.848;28.6919;11.0468;0
1838;"紅肉甘藷";"澱粉類";115.178;1.913;40.2041;312.242;53.4706;25.7116;0
1839;"紅馬鈴薯(粉紅珍珠馬鈴薯)";"澱粉類";65.7781;1.64;2.4604;492.064;49.6678;14.374;0
1840;"紅薯";"澱粉類";92.3211;2.821;2.8287;570.478;42.049;19.5752;0
1841;"馬鈴薯";"澱粉類";76.9397;2.5825;3.0648;385.812;37.7123;15.7848;0
1842;"馬鈴薯粉";"澱粉類";346.194;0.09;7.5;48.03;28.82;83.8;0
1843;"馬鈴薯條";"澱粉類";151.501;2.2;17.5;357.0;64.5;25.16;0
1844;"淮山";"澱粉類";362.835;5.294;10.53;290.95;92.98;82.3519;0
1845;"荸薺";"澱粉類";67.1952;1.703;21.2331;460.5;52.7034;14.4924;0
1846;"荸薺粉";"澱粉類";364.858;0.384;3.829;42.069;10.952;87.7738;0
1847;"黃肉甘藷";"澱粉類";107.248;1.075;49.0427;277.204;34.6242;24.6808;0
1848;"蓮藕";"澱粉類";70.84;2.155;17.7986;332.568;65.226;14.7933;0
1849;"蓮藕粉";"澱粉類";364.841;0.12;4.71;32.35;13.87;88.3381;0
1850;"檳榔心芋";"澱粉類";121.023;1.298;2.3448;384.794;70.6666;28.0716;0
1851;"土司";"糕餅點心類";283.857;9.532;443.474;101.449;99.5378;48.5877;0
1852;"土司(含全穀粉)";"糕餅點心類";289.408;9.568;334.324;92.054;104.373;50.2299;0
1853;"太妃糖";"糕餅點心類";434.926;2.67;211.28;123.92;116.31;75.6316;0
1854;"太陽餅";"糕餅點心類";459.522;5.3;3.0;88.0;73.0;63.0;0
1855;"方塊酥";"糕餅點心類";520.144;7.1;4.0;98.0;66.0;63.2;0
1856;"月餅(棗泥)";"糕餅點心類";416.207;6.0;120.0;303.0;128.0;57.9;0
1857;"水果QQ軟糖";"糕餅點心類";339.775;6.83;27.542;37.29;7.01;78.4119;0
1858;"水果軟糖";"糕餅點心類";403.678;1.25;4.23;1.69;0.75;83.4813;0
1859;"牛奶巧克力";"糕餅點心類";545.883;9.36;100.62;757.16;387.05;53.2286;0
1860;"牛奶軟糖";"糕餅點心類";423.477;2.85;100.885;85.96;50.905;77.4534;0
1861;"牛舌餅";"糕餅點心類";402.182;5.7;66.0;86.0;51.0;68.6;0
1862;"牛軋糖";"糕餅點心類";459.415;9.678;316.16;295.97;172.6;63.6173;0
1863;"仙草凍";"糕餅點心類";19.2283;0.936;70.826;23.706;0.849;3.7354;0
1864;"包餡甜麻糬(紅豆)";"糕餅點心類";326.893;10.02;44.015;52.228;29.897;65.679;2
1865;"可頌";"糕餅點心類";448.995;7.319;360.222;122.031;107.145;47.0718;0
1866;"奶酥麵包";"糕餅點心類";371.675;9.1;215.0;105.0;83.0;50.3;0
1867;"巧克力牛奶軟糖";"糕餅點心類";418.951;3.395;119.225;190.54;68.085;76.6854;0
1868;"巧克力夾心糖";"糕餅點心類";399.559;0.73;21.23;61.63;15.42;93.6854;0
1869;"布丁粉";"糕餅點心類";410.642;2.675;231.37;654.71;141.9;87.1476;0
1870;"白巧克力";"糕餅點心類";563.381;8.635;108.67;403.94;280.06;52.5924;0
1871;"白芝麻糖";"糕餅點心類";516.975;8.401;4.0;200.98;208.99;62.8883;2
1872;"米?";"糕餅點心類";432.452;2.6;34.0;35.0;43.0;78.0;0
1873;"羊羹";"糕餅點心類";287.111;3.0;38.0;44.0;20.0;67.5;0
1874;"肉鬆麵包";"糕餅點心類";425.676;8.108;416.622;103.133;240.241;47.5826;0
1875;"冷凍芋頭酥";"糕餅點心類";215.01;3.1;33.84;388.32;86.24;44.2499;0
1876;"冷凍馬拉糕";"糕餅點心類";317.624;7.05;165.72;140.27;129.42;43.9858;0
1877;"冷凍馬蹄條";"糕餅點心類";193.143;4.217;277.19;71.15;55.34;40.1102;0
1878;"冷藏甜年糕";"糕餅點心類";239.895;2.296;15.11;20.72;18.32;57.2372;0
1879;"冷藏寧波年糕";"糕餅點心類";218.024;3.9283;62.0457;21.6027;36.8121;49.6575;0
1880;"冷藏廣式芋頭粿";"糕餅點心類";107.021;2.11;242.17;45.53;98.0;21.6298;0
1881;"冷藏廣式蘿蔔糕";"糕餅點心類";110.113;2.1605;251.035;30.8425;27.8199;20.3836;0
1882;"夾心餅乾(草莓)";"糕餅點心類";495.104;4.8;303.0;112.0;87.0;66.4;0
1883;"沙其馬";"糕餅點心類";483.168;5.605;127.724;102.787;101.506;60.2468;0
1884;"芋仔餅";"糕餅點心類";351.034;4.6;8.0;260.0;58.0;56.6;0
1885;"豆干丁(五香)";"糕餅點心類";380.53;35.387;987.777;284.097;541.661;19.632;0
1886;"豆干片(沙茶)";"糕餅點心類";460.909;16.159;686.459;182.218;262.839;36.4095;0
1887;"豆花(花生)";"糕餅點心類";58.7383;2.03;8.21;68.72;21.42;11.11;1
1888;"車輪餅(紅豆)";"糕餅點心類";185.667;2.057;107.646;258.081;146.54;42.3062;2
1889;"車輪餅(菜脯)";"糕餅點心類";181.982;1.404;466.901;107.63;126.098;31.6447;0
1890;"乳酪蛋糕(圓形)";"糕餅點心類";280.442;6.971;152.97;133.12;138.77;21.7129;0
1891;"乳酸球";"糕餅點心類";470.704;3.76;34.57;370.44;158.38;66.1324;0
1892;"咖啡凍";"糕餅點心類";74.1352;0.145;13.099;48.642;1.741;18.104;0
1893;"果凍";"糕餅點心類";89.3071;0.0;30.49;129.07;25.32;22.4955;0
1894;"枇杷糖";"糕餅點心類";379.192;0.2;14.3;29.46;0.97;97.9825;0
1895;"泡芙(巧克力)";"糕餅點心類";589.437;10.3;146.0;332.0;252.0;45.3;0
1896;"花生牛奶巧克力";"糕餅點心類";484.365;13.02;49.93;460.4;247.72;57.0081;2
1897;"花生貢糖";"糕餅點心類";495.261;13.53;118.44;411.59;367.78;57.4413;2
1898;"花生糖";"糕餅點心類";544.279;17.9;182.67;421.28;308.49;46.085;2
1899;"洋芋片";"糕餅點心類";569.567;5.2;383.0;817.0;137.0;51.5;0
1900;"紅豆球";"糕餅點心類";348.349;7.07;12.82;354.34;102.71;78.4426;2
1901;"苦茶糖";"糕餅點心類";393.429;0.07;6.59;2.16;0.0;98.4907;0
1902;"核棗糕";"糕餅點心類";422.127;2.478;46.55;94.11;102.26;71.0734;0
1903;"海綿蛋糕(圓形)";"糕餅點心類";341.175;5.09;208.118;111.478;156.222;40.1942;0
1904;"起酥片";"糕餅點心類";400.458;6.659;205.265;50.914;64.355;33.7713;0
1905;"蛋捲";"糕餅點心類";540.611;6.8;225.0;114.0;163.0;56.3;0
1906;"蛋黃酥";"糕餅點心類";460.723;11.4;196.0;327.0;354.0;43.9;0
1907;"蛋塔";"糕餅點心類";373.009;4.065;85.423;116.266;153.683;41.1186;0
1908;"蛋塔(葡式)";"糕餅點心類";372.118;3.682;119.216;96.199;174.408;31.9464;0
1909;"雪餅";"糕餅點心類";482.894;5.752;385.104;28.889;46.431;72.2986;0
1910;"魚酥";"糕餅點心類";580.153;8.3;695.0;150.0;241.0;46.1;0
1911;"提拉米蘇(圓形)";"糕餅點心類";325.156;4.407;105.051;147.465;106.171;21.1105;0
1912;"棉花糖";"糕餅點心類";329.141;3.22;16.44;2.67;6.12;78.8762;0
1913;"菠蘿麵包";"糕餅點心類";385.945;9.2;204.0;197.0;132.0;49.3;0
1914;"黑巧克力(85%)";"糕餅點心類";608.273;10.862;5.137;1023.73;409.41;38.6523;0
1915;"黑芝麻糖";"糕餅點心類";513.139;8.532;49.8;334.48;471.64;60.7341;2
1916;"煎餅";"糕餅點心類";440.324;6.292;162.108;156.891;114.767;78.3138;0
1917;"蜂蜜蛋糕(巧克力)";"糕餅點心類";340.481;6.912;133.88;185.1;134.67;42.6475;0
1918;"蜂蜜蛋糕(原味)";"糕餅點心類";360.168;6.514;75.97;109.27;129.72;44.0977;0
1919;"蜂蜜蛋糕(起司)";"糕餅點心類";337.931;7.428;169.94;111.49;129.93;42.2267;0
1920;"榛果牛奶巧克力";"糕餅點心類";583.125;8.98;45.47;485.77;204.44;47.9834;0
1921;"漢堡包";"糕餅點心類";319.701;9.079;285.941;130.666;142.872;54.8586;0
1922;"綠豆凸";"糕餅點心類";388.974;6.9;14.0;184.0;110.0;56.2;2
1923;"綠豆球";"糕餅點心類";343.455;6.19;16.01;344.93;101.53;77.8942;2
1924;"維生素C口含錠(檸檬)";"糕餅點心類";395.687;0.16;8.78;2.61;0.9;98.2722;0
1925;"蜜糖甜甜圈(波/摩堤)";"糕餅點心類";393.12;1.953;389.339;60.827;76.634;50.6076;0
1926;"酵母菌咀嚼錠";"糕餅點心類";388.306;23.59;185.59;1528.6;415.48;61.4145;0
1927;"銅鑼燒";"糕餅點心類";329.439;3.394;123.389;93.828;95.486;57.2255;0
1928;"鳳梨酥";"糕餅點心類";502.368;4.2;59.0;121.0;87.0;57.6;0
1929;"鳳眼糕";"糕餅點心類";377.151;3.8;1.0;45.0;11.0;88.7;0
1930;"蓮藕糖";"糕餅點心類";378.376;0.2;43.14;29.52;0.97;97.7717;0
1931;"糖衣牛奶巧克力";"糕餅點心類";481.389;4.81;61.46;288.61;148.16;72.8213;0
1932;"糖粒甜甜圈(油炸)";"糕餅點心類";397.901;5.311;264.988;105.76;112.039;50.3121;0
1933;"蕃薯餅";"糕餅點心類";328.105;3.9;24.0;211.0;52.0;54.9;0
1934;"餐包";"糕餅點心類";362.495;7.185;205.532;136.241;121.45;50.5128;0
1935;"營養口糧";"糕餅點心類";421.161;6.759;333.419;133.566;89.867;79.6647;0
1936;"薑糖";"糕餅點心類";356.689;0.33;93.14;94.75;18.7;83.9863;0
1937;"鬆餅";"糕餅點心類";254.813;3.234;227.887;142.219;211.918;55.0614;0
1938;"蘇打餅乾(蔬菜)";"糕餅點心類";508.004;7.843;388.426;140.92;92.802;64.4593;0
1939;"鹹麻糬";"糕餅點心類";246.444;8.7;272.0;120.0;72.0;43.2;0
1940;"蘿蔔酥";"糕餅點心類";439.404;7.5;72.0;220.0;112.0;49.2;0
1941;"方糖";"糖類";385.462;0.0;1.67;0.314;0.0;99.6027;0
1942;"冬瓜糖磚";"糖類";360.254;0.0;17.697;12.28;0.56;93.0889;0
1943;"冰糖";"糖類";386.642;0.0;0.605;0.0;0.5;99.9075;0
1944;"果寡糖";"糖類";299.793;0.0;0.46;0.0;0.0;77.4659;0
1945;"果糖";"糖類";297.42;0.0;0.0;0.0;0.94;76.8527;0
1946;"紅砂糖";"糖類";384.663;0.0;2.82;60.84;0.61;99.3962;0
1947;"麥芽糖";"糖類";325.371;0.0;0.0;0.0;0.0;84.0753;0
1948;"黑砂糖";"糖類";365.378;0.63;55.06;453.39;8.45;94.413;0
1949;"黑糖蜜";"糖類";280.34;0.231;2.152;132.531;4.979;72.4393;0
1950;"楓糖";"糖類";257.841;0.055;1.43;148.88;0.0;66.6257;0
1951;"蜂蜜(冬蜜)";"糖類";315.211;0.12;0.0;0.0;0.0;81.45;0
1952;"蜂蜜(春蜜)";"糖類";308.16;0.182;0.0;0.0;0.0;79.628;0
1953;"洋菜";"藻類";306.174;0.3;67.49;10.58;4.36;78.3047;0
1954;"海帶";"藻類";16.4674;0.7;606.0;11.0;8.0;3.28;0
1955;"海帶平均值";"藻類";20.4271;0.8442;303.047;7.7888;14.6316;4.4444;0
1956;"海帶茸";"藻類";28.6693;1.052;207.783;7.1294;17.9298;6.5435;0
1957;"海帶梗";"藻類";17.3797;0.849;284.981;8.4468;27.5623;3.7014;0
1958;"海帶結";"藻類";17.5218;0.878;265.256;8.5579;11.7418;3.7012;0
1959;"海帶絲";"藻類";22.0973;0.742;151.213;3.8098;7.9243;4.9958;0
1960;"乾海洋竹笙";"藻類";254.26;8.425;4196.48;1673.29;301.874;59.078;0
1961;"乾海帶";"藻類";219.982;10.0465;3152.51;7489.33;424.144;47.2883;0
1962;"乾裙帶菜";"藻類";224.926;22.917;8084.65;339.909;355.105;40.8099;0
1963;"乾裙帶菜根";"藻類";201.395;6.178;10169.8;860.606;208.08;46.133;0
1964;"乾麒麟菜";"藻類";189.153;1.197;14907.9;567.41;5.512;46.6839;0
1965;"紫菜";"藻類";267.505;28.05;967.509;2753.51;477.69;47.8537;0
1966;"裙帶菜";"藻類";27.2441;0.733;2785.07;35.0322;30.6536;6.4632;0
1967;"熟紫菜";"藻類";294.15;18.073;516.873;1605.78;332.481;62.3868;0
1968;"髮菜";"藻類";302.232;10.274;106.515;89.296;72.9275;69.4918;0
1969;"礁膜";"藻類";16.0285;0.2575;76.6977;18.5814;1.8312;3.7375;0
1970;"麒麟菜";"藻類";41.1567;0.95;16.425;61.908;42.4865;9.8869;0
